group,participant,bin,targetCount,distractorCount,targetProp,target,verb,condition,coda,eLog,wts,landmark,lm_bin,landmark_2,phon_prob,biphon_prob,freq,pstm,wm
lb,L01,143,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.0908,0.0016,9,NA,NA
lb,L01,168,0,10,0,compra,comprar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,168,tw_suffix_start,0.2911,0.0703,197,NA,NA
lb,L01,174,0,10,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,174,tw_suffix_start,0.3361,0.0447,NA,NA,NA
lb,L01,145,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,145,tw_suffix_start,0.1391,0.002,NA,NA,NA
lb,L01,146,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.2484,0.022,NA,NA,NA
lb,L01,161,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,161,tw_suffix_start,0.2947,0.0356,128,NA,NA
lb,L01,167,10,0,1,lanzó,lanzar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,167,tw_suffix_start,0.2542,0.0236,NA,NA,NA
lb,L39,147,0,10,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.2518,0.0132,50,NA,NA
lb,L39,165,0,10,0,llenó,llenar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,61,NA,NA
lb,L39,160,10,0,1,manda,mandar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,160,tw_suffix_start,0.2871,0.0384,110,NA,NA
lb,L39,178,10,0,1,firmó,firmar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,178,tw_suffix_start,0.1185,0.0055,47,NA,NA
lb,L39,146,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.1146,0.0136,NA,NA,NA
lb,L39,149,0,10,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2548,0.0158,17,NA,NA
lb,L39,159,10,0,1,come,comer,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,159,tw_suffix_start,0.2422,0.053900000000000003,87,NA,NA
lb,L39,141,0,0,0,sacó,sacar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,141,tw_suffix_start,0.201,0.0114,NA,NA,NA
lb,L39,143,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.0908,0.0016,9,NA,NA
lb,L39,168,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,168,tw_suffix_start,0.2911,0.0703,197,NA,NA
lb,L39,174,10,0,1,cantó,cantar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,174,tw_suffix_start,0.3361,0.0447,NA,NA,NA
lb,L39,145,0,10,0,guarda,guardar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,145,tw_suffix_start,0.1391,0.002,NA,NA,NA
lb,L39,146,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.2484,0.022,NA,NA,NA
lb,L39,161,0,10,0,cambia,cambiar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,161,tw_suffix_start,0.2947,0.0356,128,NA,NA
lb,L39,167,0,10,0,lanzó,lanzar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,167,tw_suffix_start,0.2542,0.0236,NA,NA,NA
lb,L06,134,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.2518,0.0132,53,NA,NA
lb,L06,165,0,0,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,371,NA,NA
lb,L06,152,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2871,0.0384,89,NA,NA
lb,L06,186,0,10,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,186,tw_suffix_start,0.1185,0.0055,174,NA,NA
lb,L06,136,0,10,0,subió,subir,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,136,tw_suffix_start,0.1146,0.0136,NA,NA,NA
lb,L06,148,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,148,tw_suffix_start,0.2548,0.0158,87,NA,NA
lb,L06,152,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2422,0.053900000000000003,23,NA,NA
lb,L06,147,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.201,0.0114,NA,NA,NA
lb,L06,130,0,10,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,130,tw_suffix_start,0.1638,0.0065,10,NA,NA
lb,L06,149,0,10,0,graba,grabar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.0908,0.0016,10,NA,NA
lb,L06,162,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,162,tw_suffix_start,0.2911,0.0703,72,NA,NA
lb,L06,177,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,177,tw_suffix_start,0.3361,0.0447,NA,NA,NA
lb,L06,143,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.1391,0.002,NA,NA,NA
lb,L06,149,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2484,0.022,NA,NA,NA
lb,L06,154,5,0,0.5,cambió,cambiar,unstressed,1,0,0.36363636363636365,word3_suffix,154,tw_suffix_start,0.2947,0.0356,109,NA,NA
lb,L06,170,0,10,0,lanza,lanzar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,170,tw_suffix_start,0.2542,0.0236,NA,NA,NA
lb,L30,134,10,0,1,bebió,beber,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.2518,0.0132,53,NA,6
lb,L30,165,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,371,NA,6
lb,L30,152,0,5,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2871,0.0384,89,NA,6
lb,L30,186,1,0,1,firma,firmar,stressed,1,-1.845826690498331,0.7719298245614035,word3_suffix,186,tw_suffix_start,0.1185,0.0055,174,NA,6
lb,L30,136,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,136,tw_suffix_start,0.1146,0.0136,NA,NA,6
lb,L30,148,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,148,tw_suffix_start,0.2548,0.0158,87,NA,6
lb,L30,152,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2422,0.053900000000000003,23,NA,6
lb,L30,147,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.201,0.0114,NA,NA,6
lb,L30,130,10,0,1,lavó,lavar,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,130,tw_suffix_start,0.1638,0.0065,10,NA,6
lb,L30,149,0,0,0,graba,grabar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.0908,0.0016,10,NA,6
lb,L30,162,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,162,tw_suffix_start,0.2911,0.0703,72,NA,6
lb,L30,177,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,177,tw_suffix_start,0.3361,0.0447,NA,NA,6
lb,L30,143,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.1391,0.002,NA,NA,6
lb,L30,149,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2484,0.022,NA,NA,6
lb,L30,154,0,10,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,154,tw_suffix_start,0.2947,0.0356,109,NA,6
lb,L30,170,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,170,tw_suffix_start,0.2542,0.0236,NA,NA,6
lb,L08,134,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.2518,0.0132,53,NA,NA
lb,L08,165,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,371,NA,NA
lb,L08,152,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2871,0.0384,89,NA,NA
lb,L08,186,0,10,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,186,tw_suffix_start,0.1185,0.0055,174,NA,NA
lb,L08,136,0,10,0,subió,subir,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,136,tw_suffix_start,0.1146,0.0136,NA,NA,NA
lb,L08,148,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,148,tw_suffix_start,0.2548,0.0158,87,NA,NA
lb,L08,152,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2422,0.053900000000000003,23,NA,NA
lb,L08,147,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.201,0.0114,NA,NA,NA
lb,L08,130,0,10,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,130,tw_suffix_start,0.1638,0.0065,10,NA,NA
lb,L08,149,10,0,1,graba,grabar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.0908,0.0016,10,NA,NA
lb,L08,162,0,10,0,compró,comprar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,162,tw_suffix_start,0.2911,0.0703,72,NA,NA
lb,L08,177,0,10,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,177,tw_suffix_start,0.3361,0.0447,NA,NA,NA
lb,L08,143,6,0,0.6,guardó,guardar,unstressed,1,0.36772478012531734,0.37606837606837606,word3_suffix,143,tw_suffix_start,0.1391,0.002,NA,NA,NA
lb,L08,149,10,0,1,rompe,romper,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2484,0.022,NA,NA,NA
lb,L08,154,10,0,1,cambió,cambiar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,154,tw_suffix_start,0.2947,0.0356,109,NA,NA
lb,L08,170,0,10,0,lanza,lanzar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,170,tw_suffix_start,0.2542,0.0236,NA,NA,NA
lb,L37,147,0,10,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.2518,0.0132,50,NA,NA
lb,L37,165,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,61,NA,NA
lb,L37,160,0,10,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,160,tw_suffix_start,0.2871,0.0384,110,NA,NA
lb,L37,178,10,0,1,firmó,firmar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,178,tw_suffix_start,0.1185,0.0055,47,NA,NA
lb,L37,146,0,10,0,sube,subir,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.1146,0.0136,NA,NA,NA
lb,L37,149,10,0,1,pintó,pintar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2548,0.0158,17,NA,NA
lb,L37,159,10,0,1,come,comer,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,159,tw_suffix_start,0.2422,0.053900000000000003,87,NA,NA
lb,L37,141,10,0,1,sacó,sacar,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,141,tw_suffix_start,0.201,0.0114,NA,NA,NA
lb,L37,134,0,10,0,lava,lavar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.1638,0.0065,45,NA,NA
lb,L37,143,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.0908,0.0016,9,NA,NA
lb,L37,168,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,168,tw_suffix_start,0.2911,0.0703,197,NA,NA
lb,L37,174,0,10,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,174,tw_suffix_start,0.3361,0.0447,NA,NA,NA
lb,L37,145,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,145,tw_suffix_start,0.1391,0.002,NA,NA,NA
lb,L37,146,10,0,1,rompió,romper,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.2484,0.022,NA,NA,NA
lb,L37,161,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,161,tw_suffix_start,0.2947,0.0356,128,NA,NA
lb,L37,167,0,10,0,lanzó,lanzar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,167,tw_suffix_start,0.2542,0.0236,NA,NA,NA
hs,HS18,134,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.2518,0.0132,53,NA,12
hs,HS18,165,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,371,NA,12
hs,HS18,152,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2871,0.0384,89,NA,12
hs,HS18,186,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,186,tw_suffix_start,0.1185,0.0055,174,NA,12
hs,HS18,136,0,10,0,subió,subir,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,136,tw_suffix_start,0.1146,0.0136,NA,NA,12
hs,HS18,148,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,148,tw_suffix_start,0.2548,0.0158,87,NA,12
hs,HS18,152,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2422,0.053900000000000003,23,NA,12
hs,HS18,147,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.201,0.0114,NA,NA,12
hs,HS18,130,0,0,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,130,tw_suffix_start,0.1638,0.0065,10,NA,12
hs,HS18,149,0,5,0,graba,grabar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.0908,0.0016,10,NA,12
hs,HS18,162,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,162,tw_suffix_start,0.2911,0.0703,72,NA,12
hs,HS18,177,0,0,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,177,tw_suffix_start,0.3361,0.0447,NA,NA,12
hs,HS18,143,10,0,1,guardó,guardar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.1391,0.002,NA,NA,12
hs,HS18,149,10,0,1,rompe,romper,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2484,0.022,NA,NA,12
hs,HS18,154,10,0,1,cambió,cambiar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,154,tw_suffix_start,0.2947,0.0356,109,NA,12
hs,HS18,170,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,170,tw_suffix_start,0.2542,0.0236,NA,NA,12
hs,HS27,147,10,0,1,bebe,beber,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.2518,0.0132,50,NA,9
hs,HS27,165,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,61,NA,9
hs,HS27,160,10,0,1,manda,mandar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,160,tw_suffix_start,0.2871,0.0384,110,NA,9
hs,HS27,178,0,8,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,178,tw_suffix_start,0.1185,0.0055,47,NA,9
hs,HS27,146,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.1146,0.0136,NA,NA,9
hs,HS27,149,10,0,1,pintó,pintar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2548,0.0158,17,NA,9
hs,HS27,159,10,0,1,come,comer,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,159,tw_suffix_start,0.2422,0.053900000000000003,87,NA,9
hs,HS27,141,0,10,0,sacó,sacar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,141,tw_suffix_start,0.201,0.0114,NA,NA,9
hs,HS27,134,0,10,0,lava,lavar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.1638,0.0065,45,NA,9
hs,HS27,143,0,1,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.0908,0.0016,9,NA,9
hs,HS27,168,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,168,tw_suffix_start,0.2911,0.0703,197,NA,9
hs,HS27,174,10,0,1,cantó,cantar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,174,tw_suffix_start,0.3361,0.0447,NA,NA,9
hs,HS27,145,0,10,0,guarda,guardar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,145,tw_suffix_start,0.1391,0.002,NA,NA,9
hs,HS27,146,10,0,1,rompió,romper,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.2484,0.022,NA,NA,9
hs,HS27,161,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,161,tw_suffix_start,0.2947,0.0356,128,NA,9
hs,HS27,167,10,0,1,lanzó,lanzar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,167,tw_suffix_start,0.2542,0.0236,NA,NA,9
hs,HS20,134,0,0,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.2518,0.0132,53,NA,8
hs,HS20,165,0,0,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,371,NA,8
hs,HS20,152,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2871,0.0384,89,NA,8
hs,HS20,186,4,0,0.4,firma,firmar,stressed,1,-0.3677247801253174,0.37606837606837606,word3_suffix,186,tw_suffix_start,0.1185,0.0055,174,NA,8
hs,HS20,136,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,136,tw_suffix_start,0.1146,0.0136,NA,NA,8
hs,HS20,148,0,0,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,148,tw_suffix_start,0.2548,0.0158,87,NA,8
hs,HS20,152,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2422,0.053900000000000003,23,NA,8
hs,HS20,147,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.201,0.0114,NA,NA,8
hs,HS20,130,0,10,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,130,tw_suffix_start,0.1638,0.0065,10,NA,8
hs,HS20,149,10,0,1,graba,grabar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.0908,0.0016,10,NA,8
hs,HS20,162,0,0,0,compró,comprar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,162,tw_suffix_start,0.2911,0.0703,72,NA,8
hs,HS20,177,0,0,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,177,tw_suffix_start,0.3361,0.0447,NA,NA,8
hs,HS20,143,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.1391,0.002,NA,NA,8
hs,HS20,149,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2484,0.022,NA,NA,8
hs,HS20,154,0,10,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,154,tw_suffix_start,0.2947,0.0356,109,NA,8
hs,HS20,170,0,10,0,lanza,lanzar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,170,tw_suffix_start,0.2542,0.0236,NA,NA,8
lb,L52,134,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.2518,0.0132,53,NA,NA
lb,L52,165,0,10,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,371,NA,NA
lb,L52,152,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2871,0.0384,89,NA,NA
lb,L52,186,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,186,tw_suffix_start,0.1185,0.0055,174,NA,NA
lb,L52,136,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,136,tw_suffix_start,0.1146,0.0136,NA,NA,NA
lb,L52,148,0,10,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,148,tw_suffix_start,0.2548,0.0158,87,NA,NA
lb,L52,152,0,0,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2422,0.053900000000000003,23,NA,NA
lb,L52,147,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.201,0.0114,NA,NA,NA
lb,L52,149,0,10,0,graba,grabar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.0908,0.0016,10,NA,NA
lb,L52,162,0,10,0,compró,comprar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,162,tw_suffix_start,0.2911,0.0703,72,NA,NA
lb,L52,177,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,177,tw_suffix_start,0.3361,0.0447,NA,NA,NA
lb,L52,143,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.1391,0.002,NA,NA,NA
lb,L52,149,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2484,0.022,NA,NA,NA
lb,L52,154,10,0,1,cambió,cambiar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,154,tw_suffix_start,0.2947,0.0356,109,NA,NA
lb,L52,170,0,10,0,lanza,lanzar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,170,tw_suffix_start,0.2542,0.0236,NA,NA,NA
hs,HS29,134,10,0,1,bebió,beber,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,134,tw_suffix_start,0.2518,0.0132,53,NA,8
hs,HS29,165,10,0,1,llena,llenar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,371,NA,8
hs,HS29,152,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2871,0.0384,89,NA,8
hs,HS29,186,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,186,tw_suffix_start,0.1185,0.0055,174,NA,8
hs,HS29,136,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,136,tw_suffix_start,0.1146,0.0136,NA,NA,8
hs,HS29,148,0,10,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,148,tw_suffix_start,0.2548,0.0158,87,NA,8
hs,HS29,152,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,152,tw_suffix_start,0.2422,0.053900000000000003,23,NA,8
hs,HS29,147,0,0,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.201,0.0114,NA,NA,8
hs,HS29,130,10,0,1,lavó,lavar,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,130,tw_suffix_start,0.1638,0.0065,10,NA,8
hs,HS29,149,10,0,1,graba,grabar,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.0908,0.0016,10,NA,8
hs,HS29,162,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,162,tw_suffix_start,0.2911,0.0703,72,NA,8
hs,HS29,177,10,0,1,canta,cantar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,177,tw_suffix_start,0.3361,0.0447,NA,NA,8
hs,HS29,143,10,0,1,guardó,guardar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,143,tw_suffix_start,0.1391,0.002,NA,NA,8
hs,HS29,149,10,0,1,rompe,romper,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,149,tw_suffix_start,0.2484,0.022,NA,NA,8
hs,HS29,154,0,10,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_suffix,154,tw_suffix_start,0.2947,0.0356,109,NA,8
hs,HS29,170,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,170,tw_suffix_start,0.2542,0.0236,NA,NA,8
hs,HS11,147,10,0,1,bebe,beber,stressed,0,3.044522437723423,2.0952380952380953,word3_suffix,147,tw_suffix_start,0.2518,0.0132,50,NA,NA
hs,HS11,165,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_suffix,165,tw_suffix_start,0.1946,5e-4,61,NA,NA
hs,HS11,160,10,0,1,manda,mandar,stressed,1,3.044522437723423,2.0952380952380953,word3_suffix,160,tw_suffix_start,0.2871,0.0384,110,NA,NA
hs,HS11,178,10,0,1,firmó,firmar,unstressed,1,3.044522437723423,2.0952380952380953,word3_suffix,178,tw_suffix_start,0.1185,0.0055,47,NA,NA
hs,HS11,146,0,10,0,sube,subir,stressed,0,-3.044522437723423,2.0952380952380953,word3_suffix,146,tw_suffix_start,0.1146,0.0136,NA,NA,NA
