participant,group,target,condition,coda,targetCount,distractorCount,targetProp,eLog,landmark
LA25,la,saco,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA27,la,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA29,la,saco,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS01,hs,sube,stressed,0,0,0,0,-4.61512051684126,word3_c1v1
SB02,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
SB04,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
SB08,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB11,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB13,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB15,ss,sube,stressed,0,NA,NA,NA,NA,word3_c1v1
SB18,ss,sube,stressed,0,NA,NA,NA,NA,word3_c1v1
SB21,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB10,ss,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
SB30,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB32,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB38,ss,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS03,hs,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS05,hs,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS09,hs,sube,stressed,0,0,0,0,-4.61512051684126,word3_c1v1
HS11,hs,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS12,hs,sube,stressed,0,NA,NA,NA,NA,word3_c1v1
HS13,hs,sube,stressed,0,0,0,0,-4.61512051684126,word3_c1v1
HS15,hs,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS19,hs,sube,stressed,0,NA,NA,NA,NA,word3_c1v1
HS21,hs,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS23,hs,sube,stressed,0,NA,NA,NA,NA,word3_c1v1
HS25,hs,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS27,hs,sube,stressed,0,0,5,0,-4.61512051684126,word3_c1v1
HS28,hs,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS31,hs,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA01,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA03,la,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA05,la,sube,stressed,0,0,0,0,-4.61512051684126,word3_c1v1
LA09,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA11,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA13,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA15,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA17,la,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA21,la,sube,stressed,0,0,1,0,-4.61512051684126,word3_c1v1
LA23,la,sube,stressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA25,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA27,la,sube,stressed,0,9,0,0.9,-1.47440162863016,word3_c1v1
LA29,la,sube,stressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB01,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
SB03,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB05,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB06,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB07,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
SB10,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB12,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB14,ss,subio,unstressed,0,0,0,0,-4.61512051684126,word3_c1v1
SB16,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
SB17,ss,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
SB19,ss,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS04,hs,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS06,hs,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS07,hs,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS08,hs,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS10,hs,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS14,hs,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS17,hs,subio,unstressed,0,0,0,0,-4.61512051684126,word3_c1v1
HS18,hs,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS20,hs,subio,unstressed,0,0,0,0,-4.61512051684126,word3_c1v1
HS22,hs,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
HS24,hs,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS26,hs,subio,unstressed,0,NA,NA,NA,NA,word3_c1v1
HS29,hs,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS30,hs,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA02,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA08,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA10,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA12,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA16,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA18,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA20,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
LA22,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA24,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA26,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA28,la,subio,unstressed,0,0,9,0,-4.61512051684126,word3_c1v1
LA30,la,subio,unstressed,0,0,10,0,-4.61512051684126,word3_c1v1
LA31,la,subio,unstressed,0,10,0,1,-1.34992671694902,word3_c1v1
HS01,hs,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB02,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB04,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB08,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB11,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB13,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB15,ss,bebe,stressed,0,NA,NA,NA,NA,word3_c2
SB18,ss,bebe,stressed,0,NA,NA,NA,NA,word3_c2
SB21,ss,bebe,stressed,0,2,4,0.2,-2.96527306606928,word3_c2
SB10,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB30,ss,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB32,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB38,ss,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
HS03,hs,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS05,hs,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS09,hs,bebe,stressed,0,0,0,0,-4.61512051684126,word3_c2
HS11,hs,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
HS12,hs,bebe,stressed,0,NA,NA,NA,NA,word3_c2
HS13,hs,bebe,stressed,0,0,0,0,-4.61512051684126,word3_c2
HS15,hs,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS19,hs,bebe,stressed,0,NA,NA,NA,NA,word3_c2
HS21,hs,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS23,hs,bebe,stressed,0,NA,NA,NA,NA,word3_c2
HS25,hs,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS27,hs,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
HS28,hs,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
HS31,hs,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA01,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA03,la,bebe,stressed,0,0,4,0,-4.61512051684126,word3_c2
LA05,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA09,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA11,la,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA13,la,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA15,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA17,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA19,la,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA21,la,bebe,stressed,0,0,0,0,-4.61512051684126,word3_c2
LA23,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA25,la,bebe,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA27,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA29,la,bebe,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS02,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB01,ss,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB03,ss,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB05,ss,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB06,ss,bebio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB07,ss,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB12,ss,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB14,ss,bebio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB16,ss,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB17,ss,bebio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB19,ss,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS04,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS06,hs,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
HS07,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS08,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS10,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS14,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS17,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS18,hs,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
HS20,hs,bebio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
HS22,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS24,hs,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
HS26,hs,bebio,unstressed,0,NA,NA,NA,NA,word3_c2
HS29,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
HS30,hs,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA02,la,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA08,la,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA10,la,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA12,la,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA16,la,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA18,la,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA20,la,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA22,la,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA24,la,bebio,unstressed,0,1,1,0.1,-3.49650756146648,word3_c2
LA26,la,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA28,la,bebio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
LA30,la,bebio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
LA31,la,bebio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB02,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB04,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB08,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB09,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB11,ss,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB13,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB15,ss,cambia,stressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,cambia,stressed,1,NA,NA,NA,NA,word3_c2
SB21,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB10,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB30,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB32,ss,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB38,ss,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
HS03,hs,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS05,hs,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
HS09,hs,cambia,stressed,1,0,0,0,-4.61512051684126,word3_c2
HS11,hs,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS12,hs,cambia,stressed,1,NA,NA,NA,NA,word3_c2
HS13,hs,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS15,hs,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
HS19,hs,cambia,stressed,1,NA,NA,NA,NA,word3_c2
HS21,hs,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS23,hs,cambia,stressed,1,NA,NA,NA,NA,word3_c2
HS25,hs,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
HS27,hs,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS28,hs,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS31,hs,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA01,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA03,la,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA09,la,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA11,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA13,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA15,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA21,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA23,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA25,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA27,la,cambia,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA29,la,cambia,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB01,ss,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB03,ss,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB05,ss,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB06,ss,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB07,ss,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB12,ss,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB14,ss,cambio,unstressed,1,0,0,0,-4.61512051684126,word3_c2
SB16,ss,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB17,ss,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB19,ss,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS04,hs,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS06,hs,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS07,hs,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS08,hs,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS10,hs,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS14,hs,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS17,hs,cambio,unstressed,1,0,0,0,-4.61512051684126,word3_c2
HS18,hs,cambio,unstressed,1,0,0,0,-4.61512051684126,word3_c2
HS20,hs,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS22,hs,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS24,hs,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS29,hs,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS30,hs,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA02,la,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA08,la,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA10,la,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA12,la,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA16,la,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA18,la,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA20,la,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA22,la,cambio,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA24,la,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA26,la,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA28,la,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA30,la,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA31,la,cambio,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB01,ss,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB03,ss,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB05,ss,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB06,ss,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB07,ss,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB10,ss,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB12,ss,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB14,ss,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB16,ss,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB17,ss,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
SB19,ss,canta,stressed,1,0,4,0,-4.61512051684126,word3_c2
HS04,hs,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS06,hs,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS07,hs,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
HS08,hs,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
HS10,hs,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS14,hs,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS17,hs,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS18,hs,canta,stressed,1,0,0,0,-4.61512051684126,word3_c2
HS20,hs,canta,stressed,1,0,0,0,-4.61512051684126,word3_c2
HS22,hs,canta,stressed,1,0,0,0,-4.61512051684126,word3_c2
HS24,hs,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS26,hs,canta,stressed,1,NA,NA,NA,NA,word3_c2
HS29,hs,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
HS30,hs,canta,stressed,1,0,8,0,-4.61512051684126,word3_c2
LA02,la,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA08,la,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA10,la,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA12,la,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA16,la,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA18,la,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA20,la,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA22,la,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA24,la,canta,stressed,1,0,0,0,-4.61512051684126,word3_c2
LA26,la,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA28,la,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
LA30,la,canta,stressed,1,10,0,1,-1.34992671694902,word3_c2
LA31,la,canta,stressed,1,0,10,0,-4.61512051684126,word3_c2
SB02,ss,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB04,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB08,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB11,ss,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB13,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB15,ss,canto,unstressed,1,NA,NA,NA,NA,word3_c2
SB18,ss,canto,unstressed,1,NA,NA,NA,NA,word3_c2
SB20,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB21,ss,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
SB10,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB30,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB32,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
SB38,ss,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS03,hs,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS05,hs,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS09,hs,canto,unstressed,1,0,0,0,-4.61512051684126,word3_c2
HS11,hs,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS12,hs,canto,unstressed,1,NA,NA,NA,NA,word3_c2
HS13,hs,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS15,hs,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS19,hs,canto,unstressed,1,NA,NA,NA,NA,word3_c2
HS21,hs,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
HS23,hs,canto,unstressed,1,NA,NA,NA,NA,word3_c2
HS25,hs,canto,unstressed,1,0,0,0,-4.61512051684126,word3_c2
HS27,hs,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS28,hs,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS31,hs,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA01,la,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA03,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA05,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA09,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA11,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA13,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA15,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA17,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA21,la,canto,unstressed,1,0,0,0,-4.61512051684126,word3_c2
LA23,la,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA25,la,canto,unstressed,1,10,0,1,-1.34992671694902,word3_c2
LA27,la,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
LA29,la,canto,unstressed,1,0,10,0,-4.61512051684126,word3_c2
HS01,hs,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB02,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB04,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB08,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB09,ss,come,stressed,0,0,7,0,-4.61512051684126,word3_c2
SB11,ss,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB13,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB15,ss,come,stressed,0,NA,NA,NA,NA,word3_c2
SB18,ss,come,stressed,0,NA,NA,NA,NA,word3_c2
SB20,ss,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
SB21,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB10,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB30,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB32,ss,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB38,ss,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
HS03,hs,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS05,hs,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
HS09,hs,come,stressed,0,0,0,0,-4.61512051684126,word3_c2
HS11,hs,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS12,hs,come,stressed,0,NA,NA,NA,NA,word3_c2
HS13,hs,come,stressed,0,0,0,0,-4.61512051684126,word3_c2
HS15,hs,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS19,hs,come,stressed,0,NA,NA,NA,NA,word3_c2
HS21,hs,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
HS23,hs,come,stressed,0,NA,NA,NA,NA,word3_c2
HS25,hs,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS27,hs,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS28,hs,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
HS31,hs,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA01,la,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA03,la,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA05,la,come,stressed,0,7,0,0.7,-1.75785791755237,word3_c2
LA09,la,come,stressed,0,1,0,0.1,-3.49650756146648,word3_c2
LA11,la,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA13,la,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA15,la,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA17,la,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA21,la,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA23,la,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA25,la,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
LA27,la,come,stressed,0,10,0,1,-1.34992671694902,word3_c2
LA29,la,come,stressed,0,0,10,0,-4.61512051684126,word3_c2
SB01,ss,comio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB03,ss,comio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB05,ss,comio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB06,ss,comio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB07,ss,comio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB10,ss,comio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB12,ss,comio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB14,ss,comio,unstressed,0,10,0,1,-1.34992671694902,word3_c2
SB16,ss,comio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
SB17,ss,comio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
SB19,ss,comio,unstressed,0,0,0,0,-4.61512051684126,word3_c2
HS04,hs,comio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
HS06,hs,comio,unstressed,0,0,10,0,-4.61512051684126,word3_c2
