participant,group,target,condition,coda,targetCount,distractorCount,targetProp,eLog,landmark
LA31,la,firma,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB02,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB04,ss,firmo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB08,ss,firmo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
SB09,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB11,ss,firmo,unstressed,1,0,7,0,-4.61512051684126,start_sentence
SB13,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB15,ss,firmo,unstressed,1,NA,NA,NA,NA,start_sentence
SB18,ss,firmo,unstressed,1,NA,NA,NA,NA,start_sentence
SB21,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB10,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB30,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB32,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB38,ss,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L11,lb,firmo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
L13,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L17,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L19,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L25,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L27,lb,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L29,lb,firmo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L35,lb,firmo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L37,lb,firmo,unstressed,1,NA,NA,NA,NA,start_sentence
L39,lb,firmo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA01,la,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA03,la,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA05,la,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA09,la,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA11,la,firmo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
LA13,la,firmo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
LA15,la,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA17,la,firmo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA19,la,firmo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
LA21,la,firmo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA23,la,firmo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
LA25,la,firmo,unstressed,1,0,1,0,-4.61512051684126,start_sentence
LA27,la,firmo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA29,la,firmo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB01,ss,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB03,ss,graba,stressed,1,0,0,0,-4.61512051684126,start_sentence
SB05,ss,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB06,ss,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB07,ss,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB10,ss,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB12,ss,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB14,ss,graba,stressed,1,0,0,0,-4.61512051684126,start_sentence
SB16,ss,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB17,ss,graba,stressed,1,0,0,0,-4.61512051684126,start_sentence
SB19,ss,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
L12,lb,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
L16,lb,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
L18,lb,graba,stressed,1,2,0,0.2,-2.96527306606928,start_sentence
L24,lb,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
L28,lb,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
L32,lb,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
L34,lb,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
L36,lb,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
L38,lb,graba,stressed,1,0,0,0,-4.61512051684126,start_sentence
L40,lb,graba,stressed,1,0,0,0,-4.61512051684126,start_sentence
LA02,la,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA08,la,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA10,la,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA12,la,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA16,la,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA18,la,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA20,la,graba,stressed,1,0,9,0,-4.61512051684126,start_sentence
LA22,la,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA24,la,graba,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA26,la,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA28,la,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA30,la,graba,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA31,la,graba,stressed,1,0,8,0,-4.61512051684126,start_sentence
SB02,ss,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB04,ss,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB08,ss,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB09,ss,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB11,ss,grabo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
SB13,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
SB15,ss,grabo,unstressed,0,NA,NA,NA,NA,start_sentence
SB18,ss,grabo,unstressed,0,NA,NA,NA,NA,start_sentence
SB20,ss,grabo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
SB21,ss,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB10,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
SB30,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
SB32,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
SB38,ss,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L11,lb,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
L13,lb,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
L17,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L25,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L27,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L29,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L35,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L37,lb,grabo,unstressed,0,NA,NA,NA,NA,start_sentence
L39,lb,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA01,la,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA03,la,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA05,la,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA09,la,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA11,la,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA13,la,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA15,la,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA17,la,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA21,la,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA23,la,grabo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA25,la,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA27,la,grabo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
LA29,la,grabo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB02,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB04,ss,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB08,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB09,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB11,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB13,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB15,ss,guarda,stressed,1,NA,NA,NA,NA,start_sentence
SB18,ss,guarda,stressed,1,NA,NA,NA,NA,start_sentence
SB20,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB21,ss,guarda,stressed,1,0,0,0,-4.61512051684126,start_sentence
SB10,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB30,ss,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB32,ss,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB38,ss,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
L11,lb,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
L13,lb,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
L17,lb,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
L25,lb,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
L27,lb,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
L29,lb,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
L35,lb,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
L37,lb,guarda,stressed,1,NA,NA,NA,NA,start_sentence
L39,lb,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA01,la,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA05,la,guarda,stressed,1,0,0,0,-4.61512051684126,start_sentence
LA09,la,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA11,la,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA13,la,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA15,la,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA21,la,guarda,stressed,1,0,0,0,-4.61512051684126,start_sentence
LA23,la,guarda,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA25,la,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA27,la,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA29,la,guarda,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB01,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB03,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB05,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB06,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB07,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB10,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB12,ss,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB14,ss,guardo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
SB16,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB17,ss,guardo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
SB19,ss,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L12,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L16,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L18,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L24,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L28,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L32,lb,guardo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
L34,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L36,lb,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L38,lb,guardo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
L40,lb,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA02,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA08,la,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA10,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA12,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA16,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA18,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA20,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA22,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA24,la,guardo,unstressed,1,6,0,0.6,-1.9236870122706,start_sentence
LA26,la,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA28,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA30,la,guardo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA31,la,guardo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB01,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB03,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB05,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB06,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB07,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB10,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB12,ss,lanza,stressed,1,7,0,0.7,-1.75785791755237,start_sentence
SB14,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB16,ss,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
SB17,ss,lanza,stressed,1,0,1,0,-4.61512051684126,start_sentence
SB19,ss,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
L12,lb,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
L16,lb,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
L18,lb,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
L24,lb,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
L28,lb,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
L32,lb,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
L34,lb,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
L36,lb,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
L38,lb,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
L40,lb,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA02,la,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
LA08,la,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA10,la,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA12,la,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA16,la,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA18,la,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA20,la,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA22,la,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA24,la,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
LA26,la,lanza,stressed,1,0,10,0,-4.61512051684126,start_sentence
LA28,la,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
LA30,la,lanza,stressed,1,0,0,0,-4.61512051684126,start_sentence
LA31,la,lanza,stressed,1,10,0,1,-1.34992671694902,start_sentence
SB02,ss,lanzo,unstressed,1,0,9,0,-4.61512051684126,start_sentence
SB04,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB08,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB11,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB13,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB15,ss,lanzo,unstressed,1,NA,NA,NA,NA,start_sentence
SB18,ss,lanzo,unstressed,1,NA,NA,NA,NA,start_sentence
SB21,ss,lanzo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
SB10,ss,lanzo,unstressed,1,5,0,0.5,-2.11296423371848,start_sentence
SB30,ss,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
SB32,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB38,ss,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L13,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L17,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L25,lb,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
L27,lb,lanzo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
L29,lb,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
L35,lb,lanzo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
L37,lb,lanzo,unstressed,1,NA,NA,NA,NA,start_sentence
L39,lb,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA01,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA03,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA05,la,lanzo,unstressed,1,0,0,0,-4.61512051684126,start_sentence
LA09,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA11,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA13,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA15,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA23,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA25,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
LA27,la,lanzo,unstressed,1,10,0,1,-1.34992671694902,start_sentence
LA29,la,lanzo,unstressed,1,0,10,0,-4.61512051684126,start_sentence
SB02,ss,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB04,ss,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
SB08,ss,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB09,ss,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
SB11,ss,lava,stressed,0,0,0,0,-4.61512051684126,start_sentence
SB13,ss,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB15,ss,lava,stressed,0,NA,NA,NA,NA,start_sentence
SB18,ss,lava,stressed,0,NA,NA,NA,NA,start_sentence
SB21,ss,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB10,ss,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
SB30,ss,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
SB32,ss,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB38,ss,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
L11,lb,lava,stressed,0,0,0,0,-4.61512051684126,start_sentence
L13,lb,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
L17,lb,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
L25,lb,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
L29,lb,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
L37,lb,lava,stressed,0,NA,NA,NA,NA,start_sentence
LA03,la,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
LA05,la,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
LA09,la,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
LA11,la,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
LA13,la,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
LA15,la,lava,stressed,0,0,0,0,-4.61512051684126,start_sentence
LA17,la,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
LA21,la,lava,stressed,0,0,0,0,-4.61512051684126,start_sentence
LA23,la,lava,stressed,0,0,10,0,-4.61512051684126,start_sentence
LA25,la,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
LA27,la,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
LA29,la,lava,stressed,0,10,0,1,-1.34992671694902,start_sentence
SB01,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
SB03,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
SB05,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB06,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB07,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB10,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
SB12,ss,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB14,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
SB16,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
SB17,ss,lavo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
SB19,ss,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L12,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
L16,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L18,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
L24,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
L28,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L32,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
L34,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L36,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
L38,lb,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
L40,lb,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA02,la,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA08,la,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA10,la,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA12,la,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA16,la,lavo,unstressed,0,0,1,0,-4.61512051684126,start_sentence
LA18,la,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA20,la,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA22,la,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA24,la,lavo,unstressed,0,0,0,0,-4.61512051684126,start_sentence
LA26,la,lavo,unstressed,0,10,0,1,-1.34992671694902,start_sentence
LA28,la,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA30,la,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
LA31,la,lavo,unstressed,0,0,10,0,-4.61512051684126,start_sentence
SB01,ss,llena,stressed,0,10,0,1,-1.34992671694902,start_sentence
SB03,ss,llena,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB05,ss,llena,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB06,ss,llena,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB07,ss,llena,stressed,0,10,0,1,-1.34992671694902,start_sentence
SB10,ss,llena,stressed,0,0,10,0,-4.61512051684126,start_sentence
SB12,ss,llena,stressed,0,0,0,0,-4.61512051684126,start_sentence
